state,zipcode,purchases,sex,golf,travel,fashion,outdoors,technology,economic class,offer,exposure id
MO,48780,11856.73,F,0,1,1,1,1,Middle,RedMouse,"b""\xca\x8bV\x18i\xa8\x01u\x8b']$?^Pv\xc6S~\xe2RE\x81\x97\x06@\xdeMq4p\xcd"""
GA,9895,1586.15,M,0,0,1,0,0,Destitute,BlueElephant,b'\x14\xba\xcbe\x17I3\xdf=\x86rD\x10]\x01\xf9\x9d\xa8\xcd\x070U\x9d\xd0sGm\x98\x8a\xad\x9f\xa1'
MS,61261,7775.07,F,0,1,1,0,0,Middle,RedMouse,b'y\xe0\xeaqG6|(|-\xa7\xd6\xbaJ(\x1fm\xb9d\xfa\nu`\xb7\xf6\\\xb5}\x00\x1dK\xb8'
OH,10498,5024.16,M,0,0,0,0,0,Destitute,RedMouse,"b'\xb1\t\xdb\x9b3b\x08\xaa\xe5\xf8\ta\xed\xdb\x96]*\xe6\xde\r^\x19\x0e\xf8\xb4\xa0\xb6\x00[\x99,V'"
SD,84469,6406.01,M,0,1,0,0,0,Middle,YellowSeal,"b'\xf3d\xc7\xa5,,\x8f\x9c\xbd\xaf\xdfY\xa6\xc1]\x19C8\n\xb0\x8eT\xb5\xbf\xa3\xa5]$^~\xba%'"
MH,3832,14144.33,F,0,1,0,0,0,Affluent,RedMouse,"b'\x9d\xd6\x08j\xb2\x0b@\xfc\xe6\x9bB,\x8f\xaaV$D\xd9P\xf1K\x9e?3\xd2\xd1\xa8\xd7/DCw'"
NJ,58732,10444.23,M,0,1,0,0,0,Affluent,GreenLemur,b'W\x8e!\xe9l\x9b\x10J\x86I\xde\x03\x0c\x96\xe6\xb5\xb3f\xa7\x17\x01\xcdY\x039%aygM\xdd|'
NV,48906,14693.19,M,0,0,0,0,0,Affluent,BlueElephant,"b'\xce\xd5\xb4\xc0""\xd8\x0b\x17\xaa\x06\x94\xe2!\x89\xed\x93\xbe\x93\x81\x9a\xbeD\xb5\x05\xa9U\xa1:\xf7\x12\x0c\xc5'"
UT,37748,12141.67,F,0,1,1,0,0,Working,RedMouse,b'\x93\xa7=\xdb\xb2\x92\x16$yF\xe5\xbf\xdd8\x0f\xbc\xc4\xfa\x9d\xd8\x16\xdb\x19\x13\xb5\x0c\xfcT\xba\x83*\x95'
MP,96681,9900.27,M,0,1,1,0,1,Affluent,RedMouse,"b'\xb4x""\xc4\xb2\x90}\xe7h2[D\xe3\x91\xea\x1c0Y\xb3l6\xcdTmt\x00\xcf\x18\xe2\xfa\x07\x90'"
CA,45281,11659.32,M,1,0,0,1,1,Destitute,YellowSeal,b'k\xa3\x93~\x7f\xf3\x9cF\xd2\xe0\xbd\xc1\x9b\xb1\xde\xc38\x87\x94\xcbD\xc7kaG\xfb\n\xc3\x1f\xfa\xe5\x04'
WI,33923,3464.2,F,0,0,0,0,0,Rich,BlueElephant,b'5\xe0\xed\x12\xff\xa5\xc2\x95;Os\xe8\xeb\x80\xd9\x03\x19e\xdbJ\x0c\x12kR\xa3\xcf\xe5\xce0=\n\x98'
IN,45053,8787.12,F,0,1,0,1,1,Middle,RedMouse,b'+\xa1\xd4\xf7\xc5\x0b%L\xb4dUNG\x8c\xaf\xd5D\x8b@\x06\x97\xea\x97)\xd1=\xb0\xc4%Cv0'
VI,14207,5803.29,M,0,1,1,0,0,Middle,BlueElephant,b'N\x12\x86k\xa4\xc4(\x84\xe8\xe7@{y\xb1\xfc})\x8e\x01\x12\xc5\xcc\x96\xc9\xf8\xc6\x96\xd6.;\x1eP'
ME,1878,5927.54,F,0,1,0,0,0,Middle,RedMouse,b'\x9c\x93\xef\xfb#\x13\xb0\x86q\xe5\xae1L9\xf1\xf8ec\x9a|]BC\xc7\x13\xc9z\x03\x9f\x16\xbfT'
MH,55121,13343.2,F,0,0,1,0,0,Working,PurpleBear,b'RC\xe8R\xbd$+\xbbw7m\xaa&\x91\xa6n\r\xe5w\xb8k\x95\xaa\xf6ol\xd9\xe2\xa2TC\n'
VI,26194,13601.32,F,0,1,1,0,0,Middle,YellowSeal,b'T\x17\xe7@\xf1[\xbc\xee\xe6\x1d\x89Z\xf1\xdb\xfc&\xac\xc8q?I\xd4\xa6\xd8LgBm\x00\xaf\x96\xf9'
LA,36267,9246.57,M,0,1,1,0,0,Middle,RedMouse,b'\x89\x12\x7f\x8f\xbc\x0bC\x07\xb4\xdd\xd7\x1d\xedJi\x1eyZ\xc8x\xf8\x84\xa2\xd3\xf5\xb5J\n#l=R'
TX,30733,1936.43,F,0,0,0,0,0,Affluent,RedMouse,b'\xb5 \x08\x8cL\\\x7fX\xe5\xed\x1a\xbc\x1f0\xdf\xd9k\xe8f\xa90\x17\x88\xe6\xfa\xf2M\x99\x89 \xb4U'
TX,29980,334.38,M,0,0,0,1,0,Middle,BlueElephant,b'\x9a\x05\xbcG\x99\x8dT\xa4\xc7p\x87O\xa7\x0e\xc4@x\xf1\x8f\x02\x99\x06\xe1\xd9\x0f.\xa3jy\xd3$\x1c'
VI,96976,12761.99,F,0,1,1,1,0,Affluent,RedMouse,b'\x8b\xf3\x86\x94\xe7\xc5b\xa8\xe4\xc5\xe1\x81\xc9\xe6l\xabgu\xfb\xb9\xce\xf2vi\xcb\x06U\xb9z\x9aV\x00'
VT,93648,535.7,M,0,0,0,0,0,Middle,BlueElephant,b'\xe9$?L\xef(b\xdc\xfc\xbbA\xb0\xc1p\xbdK\xef {(\xa3\x8a\xc5\x86*|\xd5\x10\x88|\xd5\xa9'
ME,3223,3513.97,F,0,1,1,1,0,Middle,YellowSeal,b'\xdeZ\x92\x8a\x8f\x12g\xf8K\xfc\x05\xb8 \xd8\xf72\xff{\xa2]\xd1\xec\n\xbe\x93\xa2\xa3\xf3%\xbc\x8b!'
AK,25444,6319.66,F,0,0,1,1,0,Poor,GreenLemur,"b""\xf2f\xa9\xa6\xd2!e\xad\xea\xb4F\xd0H9\x00\xf1\xa1\xa6\x80\xa5\xe3\xcfO8'\xdcD\xb63\xa00\x17"""
WY,59826,14208.38,M,0,0,0,0,0,Working,YellowSeal,b'HHQ\x93\x14\xcc\xe0\x98\x19l1h-K\x93\x1e\xaf\xb7pOkx~YY$\xb3u\xb62\x0f}'
VT,79976,2307.06,M,0,0,0,1,0,Destitute,RedMouse,b'\x0e\xe9G\x03\x04+\xdex\x81\x85\n\x96\xcb\xf6\x04i\xcfL{\x9b\x06\xd3d\xc8\x95T\xfa\x17\x85#\x0f\x10'
VI,54302,8560.76,F,0,1,0,1,0,Affluent,RedMouse,"b'Zr\xae^\'A\x16\xb3""\xd43f-\xfdn\xca\x14m\x996<\xd8B\xca\xe9\xccBg\xde\x8e\x81!'"
VA,38092,13549.28,F,1,0,0,1,0,Working,GreenLemur,b'\x90\xbc]\xb0&S\x98dN\x07>\x91\xa2Y\xd4\xc6-\x8a\xc7\x11\xd6\xdd\xcbd\xef\xea\xa2s`>y\x95'
VA,30691,14389.42,F,0,0,0,0,0,Destitute,PurpleBear,b'\xc7\x06\x83\x0f6(R\xf7\x93]<\x06N\xad\xc2\xed\xfcq\x89\xfc3J\xe5\xcc[F1p#\xd8\xaf\xfd'
TN,69650,11555.95,M,0,0,0,0,0,Middle,PurpleBear,"b'D\x03C\xf5\xe5^\xfb\xb1\xaa2\xa8\x874R\x88\xa5\x8a\xe5\xa3\xe7U \xc9\xae\xe7_\xf6,\x9b\x02\x95\x8e'"
WV,43592,7837.21,F,0,1,0,0,0,Working,RedMouse,b'\xc6\xd7\xee\x02\x85\xb9\x7f\x87\xa1<q1\xd2d\xa6\xe8\rc`\x12\x96\xbf\x91\xf9\x03\xda\xe6\xfa5D\xe1\xb4'
IN,75132,14045.34,M,1,0,1,1,0,Middle,YellowSeal,b'j\x1aG\xddWd\x1f\xec\x96\x8c5H1\xc6\xf1D\x82\x03 \xd1\xb5\x9c`fv\x02\xbd\x0ca\x11E\xaa'
KY,84620,8272.93,M,0,1,0,0,0,Affluent,BlueElephant,"b'\xbcdyu\x17\xf0Y)\xc2\x06\xc4:X\xa5\x8e\xdb\x1b\x1d""b\xa2fE5xI\xf6k\xb3\x89@-'"
OK,18356,1366.72,F,1,0,1,0,0,Middle,YellowSeal,"b'\xb2\xcd!L\xaa\x8ef\xd0\xf8\x0e\xe0Q\x16\x01\x00\rM8\x16\x0b\xa6\nh\xe1TY2\x0f\xb3,\xb1l'"
OH,78838,5358.03,F,0,1,1,0,0,Affluent,YellowSeal,"b'#\xc0\x93&\x88\xa5d9U\x9c\xc9\xc7\x16[w\xb2\xac\xcf\xee\xe8\xe6\x1c[m\x89\x02\xf1\x82$\xeb,5'"
GA,1574,1107.79,M,0,0,0,0,0,Working,PurpleBear,"b'\xc7\xa7g#\x88n\xeb\xc1 \xb42\xf94K\xce\xc7(\x9d\x87PK\xec\x06\x9a\xd3,\xde\xb9W_\x0f['"
TN,29291,2184.84,F,0,1,0,1,1,Middle,PurpleBear,"b'\xaf\xbc\xf0\x99?\x0e\r\x99M\xe1~Ow^%\xf2\xcd\xc7\xa1a0\xabs_\x9d\x82,9\xc2\xf9\x08{'"
GU,82053,4827.95,F,0,0,0,1,0,Middle,BlueElephant,b' \xfaR\xe4\xddfL9\xfe\xab\xda]\x96\xc7\xfc\xaa\x18\x88\xcc\x12g\xae\xbb\xae\x82\xd4\x1b\x9e\xeb\x1e\x8c\xb8'
WI,68290,14249.72,M,0,1,0,0,0,Affluent,BlueElephant,b'\x95>\xab\x9b\xca\xc9h\x96$\xf6\x8eI\xa4\x08\xe7\x171\xc6-\x1c\x87\xd1TR\x13\xd83\x06\xa9\x1d<Q'
FM,47618,11492.59,M,0,0,0,0,0,Working,BlueElephant,b'\xdfZT\x88uF\x17N\x1b\x13\xe0\xc2\x96\x87\xd3L1\xa2\x92\xf8&\xb2\xbb\xf3\xa6\xb3m\xbc\xd7(]\x11'
MP,85547,14589.86,F,0,1,1,1,0,Poor,GreenLemur,"b'\xd6.\xf1""\xf4~\x90!\xc7\x08\x85r\xd6[F4rX\x9a\xdbmn\x1e\x82>\xc2n\xd5\xd9Cf\xd9'"
MO,15034,6127.79,F,0,1,0,1,0,Affluent,GreenLemur,"b'\xb7\x14k\xda\xe9\x90\x04\x9cg\xec\xc5\xe8X\x99%\xc7\x85\x98\xc0""\xeb#\xf3\t\xc2\xa8\xfd\x9c1\xce\xad#'"
MA,24730,9658.73,M,0,1,0,1,0,Affluent,PurpleBear,"b'\xe9w\x0e,\x83\xab/\x1c{~;\x9b\x18\xe8\xaaV\xbd1\xfe\xccq\xf4\x0e\x0f-\x13\xdd\xbc\xe7\x13\x02\x10'"
PW,50230,5001.09,F,1,0,1,0,0,Destitute,BlueElephant,"b""}\xad29{\xdd\xddr\x96^Q\x7f\xe5\xfb\x04w#W+W%{\x1f\x9c'\xf6f\xdc\xdd\xda\xe5\xee"""
NH,75203,14725.56,F,0,0,0,0,0,Middle,PurpleBear,b'r\xb7m\x99\xd6\x96\xc3\x93\xd5\xca\x1a \xce\r\xbb\xb1\x86J\xa7\x8d\x0e\\o\xcd\xad\xb3\x9b\x0f\xcb\xda\xbb\xb4'
WY,92356,3668.19,F,0,1,1,0,0,Middle,GreenLemur,"b'Rb\xc2\td\xa7\x18\xbf.J\x0f""""P\x14#\xa6)\x9e\xd3\x0c8\xfb\xb8\xcd\xc3ck\x88\xae\xaf""'"
MO,97002,3019.94,M,0,0,0,1,0,Rich,GreenLemur,"b""\x83\x08f'7(\xb6b\x9b\xb2\xee\xd2*\xdcT\xca\x13\x12G\x1c\xbc7hC\xa4\xce\x04\x80\n1g\xcb"""
PA,34645,3081.37,M,0,0,0,1,0,Rich,PurpleBear,"b""\xa5\xf6\x04J&g\x0f?\x10\x8e\xd7\xca\xf6\xd9\xca0\x14`\xd3\xa1\x0bA\xa5b\xdb\xff\xaa\xdc\xb2'\xbc\xd5"""
GA,18008,5635.89,F,0,1,0,1,0,Middle,YellowSeal,"b'a\xc8#3\xc3""\x91t\x06\xf7\xc1t\xb3 \x0c\x1a\xe5\xc0(Cs\x9c\xc9\xcb\x0b\x7fhwH\xce\xb0M'"
SD,18454,13763.72,F,1,0,0,0,0,Poor,PurpleBear,b'\xe6k\x99j~df\x94\xc8\xfab\x85l\xf95*|y \x1d\x9ai\xfdR-@\xfatS\xb7.s'
OR,35530,14133.78,F,0,0,0,0,0,Affluent,YellowSeal,b'\x8e^\\\xb0\xb4\xe6\x98f9\xcc\xbe}\xb3\x95\xe4\x95\x91\xd2\r\xc4\x98\xe9\x15\xb6s\xf1F\r\xc2\n\xfd\x10'
CT,23612,388.75,F,0,0,0,0,0,Middle,BlueElephant,b'\x01&\xe0\xd4\xfa\\)I\x83{\xdfO\xf6~\xec\xb1\xcd\ro\x07D\xb8\xb1\xe20-\xa1+\xa7\x83\xee\x07'
WI,89859,14306.93,F,0,1,1,0,0,Poor,GreenLemur,"b""y\xd8\xcb\xe6\xf3i\xa8\xb1\x7f6\xaa`Sr\x8f\xea\xb9\xb2'i\x1b\xb6\xa0\x19\x83\xbdX\x84T\x9b]D"""
KY,38576,10820.94,F,0,0,0,0,0,Affluent,YellowSeal,b'\xa9I|`\x94\xda5\x1a\x90G\xb2\xf4\x1a7\n\xd5\xa2\x87\xf0\x9b\x06\xaf\xb9CR]\x9e\x92\xdf\xdb\x13\xab'
WI,84185,1931.77,M,0,1,0,0,0,Affluent,YellowSeal,"b'$\xc4j\x05\xe3*\x11\xcb\\\x9e\xe9C\x8dn\xfcZ\xa7l""\xf1\x10\xb3\x82\x07\xb5\xb5e\x8a\xd9J\\@'"
MP,36675,9933.62,M,0,0,0,1,0,Working,PurpleBear,b'\x99\x1c\x04\xb3 \xa0\xbaSx\x18\x05-\x1d\x12\x1b%M]JdV+dw\xcc\xa1\x85\xe4\x84[^\xb6'
OR,47315,14361.53,M,0,1,0,1,0,Working,PurpleBear,"b'm\x97\x11\x8e\xdb\x1ea9P3\xd5-\xa0\x1d[?ey}\xdd9DV\x1c\x84k\xf2uf\xa0,\xf6'"
DE,70393,4236.79,F,0,1,0,0,0,Working,PurpleBear,b'\xd9P\x94\xa9\xdd\x92\xa35\xe2\xd6\x91@\xcb\xde+\x9fm\x07\xb7{\xa8\xe7\xc82:\xea7\xdd\xaa\xca\xa1\\'
OR,69078,7193.83,M,0,0,1,1,0,Affluent,YellowSeal,"b'\xed\x83F\xa8u\xa7\xb1\xcb\x93\xf8K\xdb\xd0<\xf9\xbd}\x8b\x06\x93\x8c\xdb\x81?\xd9\xc9\xbb\x1d\x9e,\xd1T'"
MD,79320,2150.78,F,1,1,1,1,0,Destitute,RedMouse,b'\xab_\x87D\xd0\xa5\xa4\x18\xa7\xe7\xf1\x17%\xa5\x19\x91)\x93\x8c\x85\x9c\x00#\x0e\xc5U\x05D\xf6\xe4&h'
ME,1940,10290.75,F,0,0,1,0,0,Working,GreenLemur,b't\x15x\xad-x\xef:EK\xf4\x82\xa05\xa98\tV\x9f\x8ehA_0\x13\xad[8\xde\xff\xa1\x16'
AS,27377,13378.13,M,0,1,1,0,0,Poor,PurpleBear,"b'\x0b\x9cx\xb4)""\x12eej\xea\xb15/C\xfa\xcf2\xb5""\xe2\xe8\xc5y \x93\xda\x91\xa7|~S'"
IL,92095,5752.71,M,0,0,1,0,0,Affluent,GreenLemur,b'\xe1\x19\xfc\x8a\x04\x1fB!\x95\xea\x1dW\xa6\xb4(\x01\xa7\xb8H\xd8\xf1x\xee5\xaf%\xe3j\x98\x99\xa1A'
MP,93681,6848.46,M,0,1,1,1,0,Affluent,BlueElephant,"b'\xcdq\x17?\xe0s\x94\xb8{W\xff+\xa4P""\x9e\xe4\n=\x87`O\x87\xfb*F\xc6\x8b\x1b\x14[ '"
WY,94664,2003.39,M,0,0,0,0,0,Destitute,YellowSeal,b'\x9b^\xf1\x0e:\xdaLB]^\xe9\x7f\x1a\xb6\xb6\xab\x0e\x1b\x81\x00v\xc9\x963g\xad\x90\xbc\rF\xcbr'
HI,80649,377.61,F,0,0,0,1,1,Affluent,GreenLemur,b'\xdfgT\xc24\xbf~f`\x15|5\xd8\xab\xf1\xa9A+\x8f\xd2r5\xde\xd7\x7f5nC_\xc0X\xfd'
WV,74420,744.86,F,1,1,0,1,0,Destitute,YellowSeal,b'\x962\x1dut\xb0 \xc3\xfaQ\x18\xb0\x08\xc95\xf6\xcb\xbf%qu\xebp\xead\x15LC\x0b4\xf6\x94'
NV,45389,7661.28,F,0,0,0,1,0,Working,RedMouse,b'\x98\x08@\xa0ye^\xe0\xcbN.\xb2\xc9\xf7>8b\xe7+=\xc6Y\xcdp!>\xb5gu\xa8gW'
GA,51472,455.85,M,0,0,0,1,0,Middle,GreenLemur,b'\xcf.6\x16NK\xef\xc8:\xd6f\xc6-\xd6\xa5\x0f\x81\xc46\xbd\xa6oq\xc4nl\xef\xf3\x98\n\x1a\xfd'
MN,19326,14703.05,M,1,0,0,1,0,Affluent,GreenLemur,"b'\x96,\xbf\xeeM[3X\xac8\xc7c\xc3\xf9\xa5\x06\xfb\x05\xcdY\x1c\xd8\x96\xbax\xaeyb3\xb8\xf5C'"
NV,99921,7652.03,M,0,0,0,1,0,Destitute,GreenLemur,"b'\xb9\xd3\x1c\xec9\x90\xed#\xef\xc9D#e\xfa\xc0\xf9\xd2\x98I\x1a\xe5,\xea\xd7\xe3h\x8c\x91\x98\x0f\xd4B'"
WA,89639,2577.67,F,0,1,1,0,0,Affluent,RedMouse,b'9\xf3(\x0ea\xaa\xd9\xef^\xda\xd0\xca\xfe\xefWE\xd4\xe9\x88\x868\x1a\xb6\xfbE\x8f\xf4{\xb21\xc7!'
OH,38657,4200.72,M,0,0,1,0,0,Middle,GreenLemur,"b""\xafP\xb5\xf8\xbe\x19*\xcf<\x93$\xc6\x1c\xad\x94\xfe\t\xc4\x963\n\x1b\xaew\xccX\xa2'\x86\x01H#"""
WI,98593,1465.48,M,1,0,1,0,0,Affluent,GreenLemur,b'%\x87pG\xb7\x0b\xca\x9a\x9c-\x99\x0b~\x8cV<sn2#a2\xabK0\xa7\xec=\xb40\xe6a'
OH,1387,3000.48,F,0,1,0,0,0,Affluent,YellowSeal,b'\xd4[\xce_O\xbc\xcd\xa4\xbc\xb8s\xfd;\xdf\xe7\xa0\xaa\xb2>b_a\xfcEkF\x90p\x90E\xd0\x19'
SC,23789,6495.09,M,0,0,1,1,0,Working,YellowSeal,b'\xa6\xdd\x8f\xb0j\xe9\xed\x93\xc2\xd5.\xcf\x0b\x19` &\xdb2\x81\x06\x92\x12F\xb8\xf7@\x893)r\x05'
FM,16484,14442.68,M,0,0,0,0,0,Affluent,PurpleBear,b'\x83;\x10\x90b\xb9x\xd8\xf0\x07y\xc5 \x8c\x8e\xbe\xa2\xfc\xd3\xd6\xf9C\xa7#\xe2\xcd\x82\xc5\x9dR\x10f'
CT,27642,6571.01,F,0,0,0,0,0,Middle,PurpleBear,b'd\xee\xa3\xbfI\x11\x84\xef\x93*1\xca\x97[\x1c\xc4\x7f\xe2\x19\xf2T\x8b\x84\xbe\xeb\xa8k\xcb\xa3F~/'
PR,37750,343.51,M,0,1,1,0,0,Affluent,PurpleBear,b'_2\xb2\xc7\xd6}1\x10aGp\x02r\x87dh\xf1K\xf7W\xacr\x14\xd5-\x07c\xaa\xe2\x1f\xb1R'
DC,48643,14232.25,M,0,0,1,0,0,Working,BlueElephant,b'P\xa5\xf5\xd1F$\xbe\xbb\xf3\xaa9\x1c\xc0\xcfQ2\xec\xaf\x8c\xf5Bo\x80\xb3\n\x8f\x0bWg\x0ep_'
VA,70914,430.84,F,0,1,0,0,0,Affluent,YellowSeal,b'\xd0I\xc6\x0f\x1c\xe9\x84O\x95\xd7\xe8\xc0\xd3\x1ePf\xf90`E\x86\xcd\xe6?\xf7\n}J\xec\xdeN\x9e'
KY,76771,2612.62,M,0,0,0,0,0,Middle,PurpleBear,b'\xdeJjd{=\xb5_\xbc\xaf\t:&\x0b(\x96\xcd\xcfR!\x14\x8b\xd5zB\xdaV%\xe9\x95\xcdz'
MA,71312,9047.95,M,0,1,0,0,1,Working,PurpleBear,b'~\xffw\xe2\x01oV\n\xe8\x99z.2Q{n\t\xb3&\x14\xc4\xc26*\xc3\xa9\xee\x05\x1f\xa8\x07\x02'
PA,99682,5709.31,F,0,0,0,0,0,Poor,RedMouse,"b'W\xb0\xc5\\\xfc[\x9e\x9e\xb2\x91\x1a\xe7\x91\x89\x87\x93\xf3t\xbc\xc8r\xfd\x0f,\xe0\x06\\D\r\x01Ao'"
MP,10550,1094.17,M,0,0,0,0,0,Middle,YellowSeal,b'\x15t&\xb9\xba2\xa0\xd0\xea)B\x01\xf3R\x1fn%\xcf\\\xb3/\xe9\xb0\x92\xb4\xf16\xae\x047V~'
WA,80506,12685.3,F,0,1,0,0,0,Middle,PurpleBear,"b""\x83?\xad\x04\xdeG!{k\xadK\xb2\x07\xa8(\xc1\xcfH\x1cc\xc9\xaf\r\xdb#]\x9e\x16\xad\xdd'."""
WI,23814,6374.55,M,0,1,1,0,0,Affluent,BlueElephant,b'\x1f\xdbRz\xd6\x91\x91\x9c\xf00\x11\xb4\xf4\x02\x1e\x08\r\xf5\x1ba\xf43\xa8!\x92\x02\xf8#]\xf7\x94l'
GA,49192,3064.9,M,0,1,0,1,0,Middle,YellowSeal,b'L\x0f\r\x1a\x87\x88*\x0b\xb2\x07\x1d\xa6J?\xe5L\xef\xd3\x1b4\xaa\xcf\xa9fS\xb5\xc5\xd5@2\xdc\x10'
AZ,56378,5001.92,M,0,1,0,1,0,Affluent,RedMouse,b'\xb4\r\xf4\xf6!T:U\x83\xb2Y\x80\x08\xbb%>j\x17\xe1\x7f-G\xe6_2Yp\xf1G~PC'
WV,12921,3484.86,M,1,0,1,0,0,Working,RedMouse,b'#\xd5)\xe9\xfap\x0b\xdd\x14;\x80\x9ft\x8a\x94\xd4~Q\x98\xcd\x95\x91\xa8\x83\x10\xc73u\x8c\xed\x14\x87'
DE,78815,14065.09,F,0,0,0,0,0,Destitute,YellowSeal,"b""\xea\xbc`@'\xe0&\xd6n\x12+\x88\x06J\xcf\xfb\x85\xeatp0\xd7bqiR\xac\x8a\xdb\xac\xdb}"""
PR,47729,6185.63,M,0,0,0,0,0,Working,BlueElephant,b'vOwT\xb8\xf1^\xbe\x17C\x15\x959\xd1\x98A\x0c\xd9\xcb]N\xd9]\x08\xf3\xcep\x96K&\x92\xe4'
NY,33618,8823.4,F,0,1,0,0,0,Middle,GreenLemur,"b't\xd1,\x1fB{%\x94\x03\xad\x9b\xddkO\x08\xdb\\\x87@\xe7\xe3\xa8}\x9dzv\xd0`\xb3I\xe9\xa0'"
IN,81347,5367.53,F,0,0,0,0,0,Middle,YellowSeal,b'\x02\x8e\xc0\xe4\x07c\xcdc\xe0\xff\x83w\xc9\x11\xd4\xc4\xc1\x8eFg\xc1W5\xf8\xb1\xabK\x08\xa3Y\xba?'
LA,675,10630.32,M,0,0,0,0,0,Middle,PurpleBear,"b't\xd7@*K:\xeaB\xdd\x0e\xa9\xe3\x93\xe6\x82\x1c\xc1\xdc1\xb9z\xee=*,K\xcc\xb3\x92\x13\xa5\xcf'"
VA,37683,1906.83,M,0,1,0,0,0,Affluent,PurpleBear,b'\x1fAG?\th0p\x0b\xe9\x08\xa1\xd6\xd2\xd9\xc2\xde\xc6+\x06\x07\xcaC.L\xad\x01\xe0\xae\x81\xf1R'
MH,95605,9261.84,F,0,0,0,0,0,Middle,PurpleBear,b'}\xdd\xd4\x92\x83g\xbc\xa97\x1fd\x16\xfe\xf7\x8f@\x95b\x90\xaa\xa7|\x0fF\xf8\xf5\n1}\xc1H\xea'
CO,26751,3186.83,M,0,1,0,0,0,Affluent,PurpleBear,b'\xc1%\x08\xd8\x1fp\xea(\xd3w\xce\x06\xd0h\xb0\xaa\x86\xd2\t\xf4\xe8\x80\x80\xad\xbf\x90\x7f\x18\xd8\x0f\xb9\x84'
WY,51179,5788.29,M,0,1,1,0,0,Affluent,RedMouse,"b'\xdc;m\x0b\x94i\xb0X\xa2\xb3;\x17\x17\x00\xe6yE\x13E\x9c\xc0,s""\xee\xe1\x81\xbbe\xaa\xd8\x11'"
MP,7791,7121.56,F,0,0,1,1,0,Working,PurpleBear,b'^_\xa3\xadC\x92\x13\xf1i\nM\x0e\xc4\x05\x80x_\xe4\xb1\xec\x02\x18\x81\xaf\x93\xbb\x01\xbe\xbbT\xcb\x92'
IN,87138,4537.88,F,0,0,0,0,0,Poor,YellowSeal,"b'a\xdc~;~\xb4\xa7Y\xc1\x0e\x18;\xec\xfa\xcc\x04w9\xaf\xf8\x96\xbb\x11,\x1cS\xe9\xf4\xb2)\xb4\xf0'"
TN,71769,13915.15,F,0,0,0,1,1,Middle,GreenLemur,"b'Q\xd8\x95\x1ef\xa2""\xbc\xb0\x8b\xd0\x88\xc4:\xfc""z\xa8K\x17C8\x94$o\xbb\n\x9e\x86\x86O\xef'"
FM,91529,4499.3,M,0,1,0,1,0,Affluent,RedMouse,b'\xf1Y\x97\x8e\xe7\xf6\x84\xab\xf9e\xf7l#\xc6\xcd`I\x90\x99\x90M\x98\xbaB\x01%\x07\xde\xdb9\x97$'
FL,13442,3052.23,M,0,1,0,1,0,Poor,PurpleBear,"b'WV\xb9{\x18\x1c\xcfz\x13;\xed(\x8e\x06\x8f\x8d\x1a\xb6\xea\x89\x05\xf0\xb6gG\xa1\\\xb5\xa8""\x8b+'"
PR,48522,7198.23,F,0,0,0,1,0,Working,BlueElephant,b'\xd6\xcf\x9bc\x15l\xa1\xa4\xef\xfa\x87\xede\xc1\xc5\xfc\x0b\xde\xff\xf2\xf1\x9c\xcf\xeet\x15T\xa8w\xf8\xd3T'
DE,1635,5319.38,M,0,0,1,0,0,Affluent,GreenLemur,b'\xc1\xb1\x15\xd61\xb8\xdf *n\xc6\xdf\xdf1\xfeT\xda\xe0\xbdw\xf4\x83U\x04\x1dx\xda<-\xc1\xb4{'
AZ,37326,4913.14,M,0,1,0,1,0,Poor,RedMouse,"b'\xdb=G\xad\x13YR\x1eK\x1e8t,lcx\xeef\xf1\x80g+\xe7Y\xdbQ\x96+\x0f\xb2\xcfB'"
IA,38092,10333.32,F,0,0,0,0,1,Affluent,RedMouse,b'\x04}R\xdd\x04ag\x85?\x91\x9a4\xae\x15\xa2\x88\x80\xb7p\xdf\xda\x17\\\xf8\xa8}*=\x93\x107]'
DC,33828,9216.67,M,0,0,0,1,0,Middle,RedMouse,b'\xb9JU\xac\xd5|\xb7\xabF\xf8\x993\xcfo.Qv\xb7\x04\xff|\t\xa2\n\xf4\x0b8\xe4\xeb`\x81\x12'
FM,80117,14667.88,F,0,0,0,0,1,Affluent,RedMouse,b'\x97\xe3\xe7\x15B\xa3\x9c``i\x15\t\xfe\x06\xc6\x16\x05+)f\xbaRl%\x0b\xd6\xc9a\x95\x0f/%'
LA,31403,1452.67,M,0,0,1,0,0,Working,BlueElephant,b'x\xf7\xd2-\xbd\xf2=\t\x01z\x81O\xed\x1d\xb0\xa7\xf1v\xf0gh\xa1\x81\x12J\xcc[1\x1b\xb2\x16\x05'
WI,8872,11903.19,M,0,1,1,0,0,Affluent,GreenLemur,"b""\xb1V\xb6'\xef\x87\x07$\x99\xd4\xb6\x1c\xb9`\x88\x8e\xb7`\xbf/ \xc4\xf8'V,\n\xe8\xd1\x12\xfbR"""
PR,90508,8133.61,M,0,0,0,0,0,Middle,GreenLemur,b'\x91\n\x04FO\xa0\xed\x89TI4.\xf8\xe2\xe2Vnc\x00\xa1\x8f\xd7\x99Q\x17\x0c\xf8\x0fq\xa3\xe7L'
